Product_Line,PIM_Attribute_ID,PIM_Attribute_Name,PrimaryHierarchy_Code,PrimaryHierarchy_Name,ClassificationCategory_Code,ClassificationCategory_Name,Comments
Apparel ,modelfit,Model fit,MPH1110103101,Maternity Lingerie,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110103102,Maternity Sleepwear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110103103,Maternity Accessories,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110104100,Sports tshirt,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110104101,Sports shorts,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110104102,Sports sets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110104103,Sports jackets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110104104,Track pants,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110104105,Swimwear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110104106,Sports innerwear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105100,Bras & Bra Sets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105101,Camisoles & Camisole Sets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105102,Lingerie Sets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105103,Corsets & Bustier,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105104,Sleepwear & Robes,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105105,Gowns,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105106,Panties,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105107,Intimate wear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105108,Stockings &Tights,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110105109,Shapewear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1110106100,Socks,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111100100,Formal shirt,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111100101,Formal trousers,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111100102,Formal suits,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111100103,Formal coats & jackets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101100,T-Shirts,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101101,casual shirts,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101102,Jeans,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101103,Casual trousers,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101104,Shorts,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101105,Sweatshirts and hoodies,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101106,Sweaters,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101107,Casual Jackets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101108,Track pants,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111101109,Blazers,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111102100,Sports tshirt,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111102101,Sports shorts,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111102102,Sports sets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111102103,Sports jackets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111102105,Swimwear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111102104 ,Bottomwear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111103100,Kurta,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111103101,Kurta set with bottom,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111103102,Bottomwear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111103103,Ethnic suits,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111103104,Ethnic headgear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111103105,Nehru Jackets,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111103106,Sherwani,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111103107,Blazers,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111103108,Shirts,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111104100,Briefs,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111104101,Trunks,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111104102,Boxers,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111104103,Vests,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111104104,Sleepwear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111104105,Swimwear,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111104106,Thermals,modelfitCC,modelfitClassifyingCategory,
Apparel ,modelfit,Model fit,MPH1111105100,Socks,modelfitCC,modelfitClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110100,Women's Ethnic ,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101100,Tops and tees,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101101,casual shirts,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101102,Jeans,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101103,Casual trousers,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101104,Shorts,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101105,Sweatshirts and hoodies,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101106,Sweaters,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101107,Casual jackets and blazers,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101108,Track pants,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101109,Casual dresses,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101110,Shrugs and cardigans,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101111,Skirts,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101112,Capris,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101113,Leggings & Jeggings,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110101114,Jump suits,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110102100,Formal shirt,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110102101,Formal trousers,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110102102,Formal suits,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110102103,Formal coats jackets,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110102104,Formal dress,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110103100,Maternity Day Wear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110103101,Maternity Lingerie,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110103102,Maternity Sleepwear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110103103,Maternity Accessories,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110104100,Sports tshirt,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110104101,Sports shorts,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110104102,Sports sets,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110104103,Sports jackets,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110104104,Track pants,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110104105,Swimwear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110104106,Sports innerwear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105100,Bras & Bra Sets,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105101,Camisoles & Camisole Sets,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105102,Lingerie Sets,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105103,Corsets & Bustier,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105104,Sleepwear & Robes,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105105,Gowns,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105106,Panties,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105107,Intimate wear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105108,Stockings &Tights,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110105109,Shapewear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1110106100,Socks,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111100,Mens formal,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111101,Mens casual,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111102100,Sports tshirt,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111102101,Sports shorts,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111102102,Sports sets,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111102103,Sports jackets,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111102105,Swimwear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111102104 ,Bottomwear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111103,Mens Ethnic,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111104100,Briefs,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111104101,Trunks,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111104102,Boxers,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111104103,Vests,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111104104,Sleepwear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111104105,Swimwear,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111104106,Thermals,apparelCC,apparelClassifyingCategory,
Apparel ,featureapparel,Feature,MPH1111105100,Socks,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110100100,Sarees,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110100101,Kurta & kurtis,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110100102,Suit Sets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110100103,Dress material,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110100104,Ethnic bottom ,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110100105,Duppatta,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110100106,Ethnic Dresses,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110100107,Lehenga sets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110100108,Blouses,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101100,Tops and tees,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101101,casual shirts,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101102,Jeans,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101103,Casual trousers,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101104,Shorts,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101105,Sweatshirts and hoodies,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101106,Sweaters,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101107,Casual jackets and blazers,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101108,Track pants,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101109,Casual dresses,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101110,Shrugs and cardigans,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101111,Skirts,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101112,Capris,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101113,Leggings & Jeggings,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110101114,Jump suits,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110102100,Formal shirt,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110102101,Formal trousers,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110102102,Formal suits,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110102103,Formal coats jackets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110102104,Formal dress,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110103100,Maternity Day Wear,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110103101,Maternity Lingerie,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110103102,Maternity Sleepwear,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110103103,Maternity Accessories,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110104100,Sports tshirt,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110104101,Sports shorts,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110104102,Sports sets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110104103,Sports jackets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110104104,Track pants,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110104105,Swimwear,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110104106,Sports innerwear,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105100,Bras & Bra Sets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105101,Camisoles & Camisole Sets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105102,Lingerie Sets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105103,Corsets & Bustier,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105104,Sleepwear & Robes,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105105,Gowns,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105106,Panties,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105107,Intimate wear,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105108,Stockings &Tights,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110105109,Shapewear,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1110106100,Socks,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111100100,Formal shirt,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111100101,Formal trousers,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111100102,Formal suits,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111100103,Formal coats & jackets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101100,T-Shirts,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101101,casual shirts,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101102,Jeans,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101103,Casual trousers,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101104,Shorts,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101105,Sweatshirts and hoodies,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101106,Sweaters,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101107,Casual Jackets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101108,Track pants,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111101109,Blazers,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111102100,Sports tshirt,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111102101,Sports shorts,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111102102,Sports sets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111102103,Sports jackets,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111102105,Swimwear,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111102104 ,Bottomwear,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111103100,Kurta,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111103101,Kurta set with bottom,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111103102,Bottomwear,apparelCC,apparelClassifyingCategory,
Apparel ,occasion,Occasion,MPH1111103103,Ethnic suits,apparelCC,apparelClassifyingCategory,
