"category_code","template_code","display_order","required","filterable","searchable","comparable","visible","editable","metadata"
"MPH1110103102","featureapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110103103","featureapparel","10","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110104100","featureapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110104101","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110104102","featureapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110104103","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110104104","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110104105","featureapparel","13","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110104106","featureapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105100","featureapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105101","featureapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105102","featureapparel","21","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105103","featureapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105104","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105105","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105106","featureapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105107","featureapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105108","featureapparel","11","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110105109","featureapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110106100","featureapparel","9","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111100","featureapparel","3","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111101","featureapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111102100","featureapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111102101","featureapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111102102","featureapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111102103","featureapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111102105","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111102104 ","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111103","featureapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111104100","featureapparel","13","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111104101","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111104102","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111104103","featureapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111104104","featureapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111104105","featureapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111104106","featureapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1111105100","featureapparel","10","false","true","true","true","true","true","{""displayGroup"": ""Feature""}"
"MPH1110100100","occasion","13","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110100101","occasion","25","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110100102","occasion","20","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110100103","occasion","12","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110100104","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110100105","occasion","11","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110100106","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110100107","occasion","20","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110100108","occasion","21","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101100","occasion","17","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101101","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101102","occasion","17","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101103","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101104","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101105","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101106","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101107","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101108","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101109","occasion","18","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101110","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101111","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101112","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101113","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110101114","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110102100","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110102101","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110102102","occasion","18","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110102103","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110102104","occasion","17","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110103100","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110103101","occasion","17","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110103102","occasion","13","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110103103","occasion","11","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110104100","occasion","17","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110104101","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110104102","occasion","18","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110104103","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110104104","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110104105","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110104106","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105100","occasion","20","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105101","occasion","18","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105102","occasion","22","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105103","occasion","17","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105104","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105105","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105106","occasion","13","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105107","occasion","18","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105108","occasion","12","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110105109","occasion","17","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1110106100","occasion","10","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111100100","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111100101","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111100102","occasion","17","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111100103","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101100","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101101","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101102","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101103","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101104","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101105","occasion","15","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101106","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101107","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101108","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111101109","occasion","14","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111102100","occasion","18","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111102101","occasion","17","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
"MPH1111102102","occasion","16","false","true","true","true","true","true","{""displayGroup"": ""Occasion""}"
